Time_s,LVP_mmHg,AoP_mmHg,Flow_Lmin,PumpSpeed_RPM
1.59,5.021911129078505,93.09112569519496,4.6790263866661,24000.258420631388
1.6,5.555180918441275,95.36326480613666,4.65293930902005,24000.242269341925
1.61,4.552012394883409,92.71710819523226,4.677580344871781,24000.227127508053
1.62,4.343900372586089,94.00783518540698,4.656656710817387,24006.4629320388
1.6300000000000001,5.500235003036853,93.94880837037367,4.6747861491865415,24006.058998786375
1.6400000000000001,4.290848937199506,91.71717717961664,4.690025154204299,24005.680311362226
1.6500000000000001,5.276726594042594,90.99740793652548,4.715521102838279,24005.32529190209
1.6600000000000001,4.589935408605498,94.29803708498659,4.655626590143836,24004.99246115821
1.67,4.448402809191473,91.2927391510428,4.698505062956187,24004.680432335823
1.68,5.593847212889429,94.30964639042112,4.671922488665733,24010.637905314834
1.69,5.3232873159560405,90.85535978399082,4.719512172037642,24009.973036232655
1.7,5.621815282116795,94.21196745228495,4.675047647814507,24015.599721468116
1.71,5.328874013232601,92.23800449666794,4.7000192274675605,24014.62473887636
1.72,5.01629682596672,93.70989608042714,4.673023684357241,24013.710692696586
1.73,7.429637623810385,94.24713688632335,4.700950954663068,24012.85377440305
1.74,8.598977557221566,94.36996461572966,4.716447797498095,24012.05041350286
1.75,11.42671289349618,95.81773365611707,4.73695900422542,24011.297262658933
1.76,16.814366603025654,97.50830573696645,4.792238708926575,24010.59118374275
1.77,21.19128148696543,98.51634959964424,4.842606286999525,24009.929234758827
1.78,27.980056227590417,99.35133013986302,4.931758055712511,24009.3086575864
1.79,33.735786247908266,99.18382255647097,5.0204611719933725,24008.72686648725
1.8,40.975782078439266,98.19717367320257,5.1437244854115,24008.181437331797
1.81,48.41863149456317,101.33645123492671,5.208150228269187,24007.67009749856
1.82,55.97438119452888,97.64370066203092,5.375195387088695,24000.9407164049
1.83,64.50170565274675,100.09509349245825,5.466319662811727,24000.881921629596
1.84,72.43473876642486,102.75259596803079,5.543876342357848,23994.576801527746
1.85,78.1040879622934,102.65820701404192,5.628854652081838,23988.66575143226
1.86,85.49274911543844,102.61626571379172,5.740490786516638,23989.374141967746
1.87,92.07370567046729,101.48339767680346,5.8563641844286485,23990.038258094763
1.8800000000000001,96.97909240504886,102.29780824646022,5.91788447911979,23990.66086696384
1.8900000000000001,102.27255481156591,103.72814625281609,5.975977269075898,23991.2445627786
1.9000000000000001,104.64010444062498,104.09405478457549,6.004576189241977,23985.541777604936
1.9100000000000001,108.94540716807604,104.24492214785643,6.067118629429451,23986.445416504626
1.92,109.54237503398276,102.73606457994491,6.098917801303839,23987.292577973087
1.93,110.08412549754907,102.32459401450753,6.113414670208065,23988.086791849768
1.94,109.43956785460536,103.16194663846504,6.091372160081894,23988.83136735916
1.95,107.19846490438823,103.77587544996688,6.047158693541123,23983.27940689921
1.96,5.491240737400471,93.03338816174627,4.682948899626815,23984.32444396801
1.97,5.214980869007664,92.88694982021009,4.684371507286967,23997.80416622001
1.98,5.673757171471993,93.35192276695528,4.684312867525565,23997.941405831258
1.99,5.26032137748597,93.65436906626206,4.67360680166006,23998.070067966804
2.0,5.027889046529396,95.44360530225705,4.643311928343804,23998.190688718878
2.0100000000000002,5.252885722900124,91.3970670656941,4.7074132225265775,23998.30377067395
2.02,5.126496916546204,92.15944335712736,4.69567074964299,24004.65978500683
2.0300000000000002,4.435728911576042,93.7532497234793,4.661329324932427,24004.3685484439
2.04,5.064233714349757,91.94147244244702,4.697865297620081,24004.095514166158
2.05,4.439782208526999,92.97247670217465,4.672969468727978,24003.839544530772
2.06,4.688632814143595,93.65394886351797,4.666420152508784,24003.5995729976
2.07,5.176326030922109,93.10902750108512,4.681853127868867,24003.37459968525
2.08,4.223770167930099,93.9327788318872,4.655155791841874,24003.16368720492
2.09,5.427270581194686,91.27602798541123,4.713010128125404,24002.96595675461
2.1,4.360428718531733,93.68377573006832,4.662407440941314,24009.030584457447
2.11,5.4267726576484865,92.22557860978829,4.700134453950117,24008.466172928856
2.12,5.651894198230741,94.1930921289277,4.673866290319746,24007.937037120802
2.13,5.1715005115253145,93.20202354161535,4.681402397623838,24007.440972300752
2.14,5.02833556215178,92.08301900700381,4.695923726210208,24006.975911531954
2.15,5.212751071677595,92.3781591866116,4.694153857541292,24006.539917061207
2.16,5.2453517485857155,94.5869526662425,4.6614087792963685,24006.13117224488
2.17,4.527203670990149,93.47983543125918,4.667147517090858,24005.747973979574
2.18,4.7939584003443985,92.73713299909258,4.68219956242024,24005.38872560585
2.19,4.890358337751602,92.3624851623569,4.689181080194793,24005.051930255486
2.2,5.264922688357076,92.66737333524225,4.690147286450352,24004.736184614518
2.21,5.239409278178895,93.1050047898843,4.683126110593446,24004.44017307611
2.22,4.649765083078107,90.35838282386645,4.715411399452888,24004.162662258852
2.23,4.853449087156756,92.5552514449198,4.687011088600473,24010.152495867675
2.24,4.498533445579788,92.49820886636368,4.6823843599072275,24009.517964875944
2.25,4.500452696190151,93.36217354941057,4.669304960219493,24008.923092071196
2.2600000000000002,5.141964924640221,92.35288107821032,4.693927607400635,24008.365398816746
2.27,4.78518469972199,92.04655988250694,4.6930400126059,24007.8425613907
2.2800000000000002,6.067580357743093,92.08558414738877,4.71156804348126,24007.35240130378
2.29,5.161290867102284,94.56245212881416,4.660705800129896,24006.892876222293
2.3000000000000003,5.039291762543091,94.87640086410296,4.654058881341202,24006.4620714584
2.31,4.718701482135358,92.80319997193394,4.680247070651085,24006.05819199225
2.32,4.4447852896978635,92.20720887637857,4.684983534947974,24005.679554992737
2.33,5.207303291082389,92.52290366813685,4.691597140045606,24005.32458280569
2.34,5.658175473085465,92.2230224703671,4.702775244135859,24004.991796380335
2.35,4.870726456083205,93.7440487616166,4.668070117693641,24004.679809106565
2.36,4.6428582225083765,91.81425475010435,4.693525882345412,24004.387321037404
2.37,4.189566944369001,93.08062730410956,4.667662372972034,24004.113113472566
2.38,5.187253840933563,94.05537209260173,4.66794223719511,24003.85604388053
2.39,4.652430879780405,92.88184557424985,4.677462539867458,24003.615041137997
2.4,4.545626171689873,92.28664564308896,4.684731983195732,24003.38910106687
2.41,4.978979336243891,92.80580244237562,4.683391973970572,24003.17728225019
2.42,5.4224234079431595,92.5985240337097,4.693103166140891,24002.978702109554
2.43,4.247075632031422,94.7208518627843,4.643591489845634,24002.79253322771
2.44,5.270809132432658,91.85276253159762,4.7019251989877695,24002.617999900976
2.45,4.4332186568245575,94.00937732726298,4.658533713670216,24008.704374907167
2.46,4.314196173302727,92.4920607279401,4.679372119549306,24008.160351475468
2.47,4.295108458309709,93.82381043610178,4.658982052710182,24007.65032950825
2.48,4.997910054317799,92.01743823801883,4.6965001232229815,24007.172183913986
2.49,5.716779288962129,91.51880735943209,4.714650559547791,24006.72392241936
2.5,5.7640368376542055,93.75006288266093,4.681785528641938,24006.30367726815
2.5100000000000002,4.946639295406884,93.1073900672179,4.679066162782558,24005.909697438892
2.52,4.276143711497392,92.95176421943354,4.671250777718198,24005.540341348962
2.5300000000000002,5.291577130701254,93.51867928293969,4.677891985220087,24005.19407001465
2.54,4.626281961065772,92.7822981735613,4.6788771169722505,24004.869440638737
2.5500000000000003,5.056769487782642,92.04860370344005,4.696263761914842,24004.565100598815
2.56,4.791913345521988,92.01236561727343,4.692763161376576,24004.27978181139
2.57,6.117212733944838,94.0502280210358,4.68200784455568,24004.012295448178
2.58,6.041467122309978,93.21174260801723,4.693386249460058,24003.761526982667
2.59,6.53675143239028,93.96278628957398,4.689491085028807,24003.526431546252
2.6,9.221510522623085,94.30505541762177,4.724573333968673,24003.30602957461
2.61,13.119691862428827,95.96563970567776,4.758085633032816,24003.0994027262
2.62,17.433547985098432,95.88232009804854,4.823994840819701,24002.90569005581
2.63,23.627952570312175,95.32714943518383,4.925193068133756,24002.724084427322
2.64,29.69021034625929,97.1075937084093,4.989377706855404,24002.553829150613
2.65,35.55591500261061,98.39953242855324,5.057944292318035,24002.3942148287
2.66,43.26589967945921,97.95998416019485,5.180149876889442,24002.244576401907
2.67,51.31726404792269,98.13760994418959,5.298220884150194,24002.10429037679
2.68,58.90853407177385,99.78080526665308,5.387409125133872,24001.97277222824
2.69,66.01384716124157,103.08625124080805,5.444376307297497,24001.849473963975
2.7,73.99019766915062,101.71927898154324,5.582934750774418,23995.483881841228
2.71,81.12147250387696,100.71108716749272,5.705097314852302,23995.76613922615
2.72,86.83907884703112,101.44186289612077,5.779965928144784,23996.030755524516
2.73,93.78052991556987,101.59966224343287,5.881782723408113,23996.278833304234
2.74,99.12679188076777,101.38875285130864,5.965198436997567,23996.51140622272
2.75,102.07356289421254,102.12497325051586,5.9984112054889,23996.7294433338
2.7600000000000002,107.1903080600856,103.63657356096044,6.052539480768236,23996.933853125436
2.77,108.81479924627888,103.36760438953715,6.0794267946774,23990.875487305097
2.7800000000000002,109.14025426434473,102.96870749960269,6.090434643808263,23991.445769348527
2.79,110.2487313891459,104.45169364371775,6.084950668372484,23991.980408764244
2.8000000000000003,108.5913601039255,103.7697835846839,6.068881556092743,23986.231633216477
2.81,107.40401718768489,101.99068253321848,6.077973058852108,23987.092156140447
2.82,4.807444791580904,90.93340016322898,4.705085393520696,23987.89889638167
2.83,5.896277872687814,92.90954151900736,4.695089849144661,24001.155215357816
2.84,4.296024664131388,92.81751577777659,4.672448386894811,24001.08301439795
2.85,5.80532563840288,92.9580345420185,4.692963197945286,24001.01532599808
2.86,5.207893497547449,92.24880085433554,4.694624356678979,24000.9518681232
2.87,4.950729418607777,93.00366876501447,4.679429003895274,24000.8923763655
2.88,4.639449940609145,94.43523830987144,4.65327232517173,24000.836602842657
2.89,4.114979281929333,91.567128349701,4.688413842774674,24000.78431516499
2.9,5.284487375641982,91.46465088044897,4.70904387129469,24006.985295467177
2.91,4.837561782694932,91.91062967835379,4.695541160190237,24006.548714500477
2.92,5.247306939406056,93.55888503653283,4.676861183504148,24006.139419844196
2.93,5.727837247163369,94.14616778907133,4.675163968397364,24005.755706103933
2.94,4.946999858566904,94.36757307947622,4.6600403953044705,24005.395974472438
2.95,4.612805983639202,92.41535256116522,4.684226482854088,24005.05872606791
2.96,5.249276957522364,93.99483159725284,4.67000231932621,24004.742555688666
2.97,5.21700417208006,92.29936341640986,4.694876147824584,24004.446145958125
2.98,5.517036320690982,92.5424620174652,4.695660680007322,24004.16826183574
2.99,4.8599415038480345,91.61134522237491,4.699705880589849,24003.907745471006
3.0,4.908883634578765,93.07936470044442,4.678358661856783,24003.66351137907
3.0100000000000002,5.266089377885347,93.2497113927541,4.681104305256439,24003.43454191788
3.02,4.515680463868851,93.47387774027206,4.666432011615955,24003.219883048012
3.0300000000000002,5.740324658741975,91.68904555198898,4.711523846690673,24003.01864035751
3.04,5.166347774647353,93.51684685391062,4.675450007644842,24002.829975335164
3.0500000000000003,5.459010953851402,94.26238790094597,4.668612621262761,24002.653101876716
3.06,5.511773297980978,94.05004089861306,4.672547806742875,24002.48728300942
3.0700000000000003,5.254158575151934,91.13439591245601,4.712379396895772,24002.331827821334
3.08,5.471338769533325,93.25674071664989,4.685327992938877,24008.4360885825
3.09,4.818735549202446,92.23123006045226,4.690789790592777,24007.908833046095
3.1,4.285842895364112,92.22464983316696,4.682771528678136,24007.414530980714
3.11,5.317920408183771,92.87220825170876,4.688423463045731,24006.95112279442
3.12,5.139936187471582,94.16718987609589,4.666220364075578,24006.51667761977
3.13,4.7060900332915905,93.02620605007918,4.67672560606532,24006.109385268534
3.14,5.273065969354271,92.29242323037708,4.6961415282569705,24005.72754868925
3.15,3.9461485702537655,93.46820643456167,4.658511526259425,24005.369576896173
3.16,5.733896297819017,92.38521193989078,4.701488759953964,24005.03397834016
3.17,5.3376981197955855,95.69130908350132,4.645875674217889,24004.7193546939
3.18,5.564682212107641,92.63708491387865,4.693457558229818,23998.174395025533
3.19,5.38228033817998,91.50499098123052,4.709293964188351,24004.538495336437
3.2,4.7163740718356335,93.8472825971395,4.66410008196492,24004.25483937791
3.21,4.274913958118475,92.73651682281533,4.674073185008745,24003.988911916793
3.22,4.6710506232446285,92.99737043644046,4.676040104032561,24003.739604921993
3.23,5.076067867386531,93.05328358812955,4.681218234092447,24003.505879614368
3.24,5.2921591633983525,91.77436094783091,4.703588663768128,24003.28676213847
3.25,4.084243370116007,91.8192671677509,4.68474497791168,24003.081339504814
3.2600000000000002,4.741107575207003,92.70850250838352,4.681211264948794,24002.888755785763
3.27,5.230623721246533,91.99283495843886,4.6992438835794035,24002.708208549153
3.2800000000000002,3.25069308158219,93.5483422718976,4.646169998523977,24002.538945514832
3.29,4.450855183588082,93.43131762527891,4.6658881287296765,24002.380261420156
3.3000000000000003,4.910138239203001,93.7540556944131,4.667899111942198,24002.231495081396
3.31,4.391711346498141,91.88293376677186,4.688154670355597,24002.09202663881
3.3200000000000003,4.168487068067774,93.34236032606971,4.662882219873442,24001.961274973884
3.33,6.409639991141061,94.30784973492572,4.681986527665234,24001.838695288017
3.34,4.936948496821648,89.91437167475681,4.725769596539102,24001.723776832518
3.35,4.572992211973586,93.29621753380279,4.671118130367683,24007.866040780485
3.36,4.244384147582797,94.15541004562566,4.6531782148372836,24007.374413231704
3.37,5.534126636458788,91.47289092442416,4.7126469137817,24006.913512404724
3.38,5.026540163633312,92.82405118755166,4.686220189111082,24012.73141787943
3.39,4.41690776263613,93.27357122000828,4.67013397420491,24011.935704261967
3.4,5.14166468104055,93.01839595561903,4.684646461567721,24011.189722745592
3.41,6.382418575855296,92.9897678217285,4.7035123525804,24010.490365073994
3.42,6.3665064249381915,92.03688803121064,4.71740295522013,24009.83471725687
3.43,4.768241289950439,90.79239361123005,4.711942727037885,24009.220047428313
3.44,5.186837336463056,94.67594878592945,4.659824276874015,24008.643794464042
3.45,7.4790563450294725,93.87879706548267,4.704467278520712,24001.853557310038
3.46,10.774699758766287,96.48094961956639,4.714840679582538,24001.73770997816
3.47,14.750212101346326,96.07226524194567,4.780576478667141,24001.629103104526
3.48,19.932786409422764,97.10606992570165,4.84278256829594,24001.527284160493
3.49,25.30458119060431,97.634202705947,4.915413634494975,24001.431828900462
3.5,30.813525467335822,99.10900771899284,4.975903351123691,24001.342339594183
3.5100000000000002,38.560343502498185,98.4718240031002,5.101642403333356,24001.258443369545
3.52,45.34087232821089,101.13742833355238,5.163346607584614,24001.17979065895
3.5300000000000002,53.173603942886345,99.54221484087458,5.303184849965868,23994.856053742766
3.54,59.98654271705481,100.51190717597659,5.390913920712134,23995.177550383843
3.5500000000000003,67.4692750442277,99.93769219950936,5.511843481041988,23995.478953484853
3.56,75.67884884209279,101.20319445989094,5.61607519545604,23995.76151889205
3.5700000000000003,82.75711161746997,102.42396315441468,5.704003832936154,23996.026423961295
3.58,89.00680733187313,103.11965597243523,5.785813463507497,23990.024772463716
3.59,94.95268295765317,103.51914286961794,5.869165157366712,23990.648224184733
3.6,100.28551258023039,103.34863017330139,5.951861413647231,23991.232710173186
3.61,103.65435390486547,102.27203167223813,6.018679999936251,23991.780665787363
3.62,107.16816200508264,103.93920016300676,6.046508021175051,23992.294374175654
3.63,108.8136415154491,103.05333998463443,6.083036016909639,23986.525975789675
3.64,109.7962606679751,103.82450572730055,6.0864183496858235,23987.36810230282
3.65,109.36502176235203,101.38145687008243,6.1152303723612675,23981.90759590889
3.66,108.30670514346676,103.84958605939583,6.06261637905221,23983.038371164585
3.67,106.22937042199125,103.0629842655036,6.041957910589014,23977.848472966798
3.68,5.657626419794784,93.9342153284298,4.670659402222068,23979.232943406372
3.69,5.642919417035252,93.49630736575646,4.67889440188005,23986.780884443473
3.7,5.29861617481413,94.75086511393486,4.655118035704628,23987.607079165755
3.71,5.550995671688149,92.57068728235176,4.69180003501952,23988.381636717895
3.72,4.7957873253990515,92.1305440162221,4.6872555957434106,23989.107784423028
3.73,5.48802632580065,93.14458147904159,4.682598809675532,23989.788547896587
3.74,4.863471653088419,92.2038912208371,4.687500397397033,23990.42676365305
3.75,4.516750786068459,89.89115853839012,4.717140156446359,23991.025090924733
3.7600000000000002,4.812843591281897,92.39752529733428,4.685688780094698,23997.836022741936
3.77,5.204402171869594,94.14248715308278,4.665421543111943,23997.971271320566
